290,28.588487056118964
677,30.15919790646094
988,29.87656990492895
1200,30.15919790646094
1200,30.15919790646094
1200,30.15919790646094
1200,30.15919790646094
1200,33.30088526964446
1223,33.049458268870154
1717,33.30088526964446
1774,33.049458268870154
1805,33.30088526964446
2121,33.83494339155226
2379,34.62043165582701
2602,34.62043165582701
2720,34.62043165582701
2720,34.62043165582701
2720,34.62043165582701
2720,35.4056573772037
2720,35.12302936624694
2750,38.264713597262585
2750,38.01328659648828
2750,37.76185648553725
2959,38.264713597262585
3063,38.264713597262585
3063,38.264713597262585
3063,38.264713597262585
3106,29.87656990492895
3333,29.87656990492895
3338,29.87656990492895
3461,29.87656990492895
3467,29.87656990492895
3635,30.410628033119934
3708,30.662058159778926
3827,30.410628033119934
3893,30.662058159778926
4015,30.410628033119934
4208,30.662058159778926
4208,30.662058159778926
4343,30.410628033119934
4438,30.662058159778926
4489,30.410628033119934
4592,29.091084775963665
4713,28.30585905458697
4882,27.01777308303389
5071,27.01777308303389
5071,27.01777308303389
5240,27.01777308303389
5326,27.01777308303389
5351,27.01777308303389
5580,27.01777308303389
5780,27.01777308303389
5831,27.01777308303389
5851,27.01777308303389
5874,27.01777308303389
5878,27.01777308303389
5942,27.01777308303389
6145,27.01777308303389
6183,27.01777308303389
6183,27.01777308303389
6183,27.01777308303389
6229,27.01777308303389
6280,27.01777308303389
6280,27.01777308303389
6280,27.01777308303389
6280,27.01777308303389
6280,27.01777308303389
6280,27.01777308303389
6280,27.01777308303389
6280,27.01777308303389
6280,28.30585905458697
6280,28.30585905458697
6280,28.30585905458697
6280,28.30585905458697
6280,28.30585905458697
6280,28.30585905458697
6280,28.30585905458697
6280,28.30585905458697
